,movieId,title,genres
4178,6021,"The American Friend (Amerikanische Freund, Der)",Crime|Drama|Mystery|Thriller
4179,6022,American Me,Drama
4180,6023,Band of Outsiders (Bande à part),Comedy|Crime|Drama|Romance
4181,6025,CB4 - The Movie,Comedy
4182,6027,Dogfight,Drama|Romance
4183,6030,Girls! Girls! Girls!,Comedy|Musical
4184,6031,Imitation of Life,Drama|Romance
4185,6033,Mystery Date,Comedy
4186,6035,Pépé le Moko,Crime|Drama|Romance
4187,6036,Secret Admirer,Comedy|Romance
4188,6039,The Woman in Red,Comedy|Romance
4189,6040,Darkness Falls,Horror|Thriller
4190,6041,Amen.,Drama
4191,6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),Documentary
4192,6044,Blind Date,Horror|Thriller
4193,6049,Ethan Frome,Drama
4194,6051,The Harder They Come,Action|Crime|Drama
4195,6055,Sugar Hill,Drama
4196,6057,Biker Boyz,Action|Crime|Drama
4197,6058,Final Destination 2,Horror|Thriller
4198,6059,The Recruit,Action|Thriller
4199,6060,The Guru,Comedy|Romance
4200,6062,Lost in La Mancha,Documentary
4201,6063,May,Drama|Horror
4202,6064,The Harder They Fall,Drama|Film-Noir
4203,6067,Ordinary Decent Criminal,Comedy|Crime
4204,6070,Tokyo Decadence (Topâzu),Drama
4205,6078,Firefox,Action|Sci-Fi|Thriller
4206,6086,"I, the Jury",Crime|Drama|Thriller
4207,6090,Kiss Me Goodbye,Comedy
4208,6093,The Last Unicorn,Animation|Children|Fantasy
4209,6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),Action
4210,6100,A Midsummer Night's Sex Comedy,Comedy|Romance
4211,6101,Missing,Drama|Mystery|Thriller
4212,6104,Monty Python Live at the Hollywood Bowl,Comedy
4213,6107,"Night of the Shooting Stars (Notte di San Lorenzo, La)",Drama|War
4214,6111,Paradise,Adventure|Romance
4215,6116,The Pirate Movie,Adventure|Comedy|Musical
4216,6119,Santa Claus Is a Stinker (Le Père Noël est une ordure),Comedy
4217,6122,Richard Pryor Live on the Sunset Strip,Comedy|Documentary
4218,6123,Sunless (Sans Soleil),Documentary
4219,6124,Savannah Smiles,Comedy
4220,6125,The Secret Policeman's Other Ball,Comedy|Documentary|Musical
4221,6140,Tenebre,Horror|Mystery|Thriller
4222,6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks),Comedy
4223,6143,Trail of the Pink Panther,Comedy|Crime
4224,6145,Venom,Horror|Thriller
4225,6148,White Dog,Drama|Horror|Thriller
4226,6153,Zapped!,Comedy|Sci-Fi
4227,6155,How to Lose a Guy in 10 Days,Comedy|Romance
4228,6156,Shanghai Knights,Action|Adventure|Comedy
4229,6157,Daredevil,Action|Crime
4230,6158,The Jungle Book 2,Animation|Children
4231,6159,All the Real Girls,Drama|Romance
4232,6162,Gerry,Adventure|Drama
4233,6163,He Loves Me... He Loves Me Not (À la folie... pas du tout),Romance|Thriller
4234,6166,Dennis the Menace,Comedy
4235,6169,The Black Stallion Returns,Adventure|Children
4236,6170,The Black Stallion,Adventure|Children|Drama
4237,6178,A Patch of Blue,Drama|Romance
4238,6181,The Red Badge of Courage,Drama|War
4239,6182,The Thrill of It All,Comedy
4240,6183,Pillow Talk,Comedy|Musical|Romance
4241,6184,The Man Who Fell to Earth,Drama|Sci-Fi
4242,6185,Dark Blue,Action|Crime|Drama|Thriller
4243,6186,Gods and Generals,Action|Drama|War
4244,6187,The Life of David Gale,Crime|Drama|Thriller
4245,6188,Old School,Comedy
4246,6192,Open Hearts (Elsker dig for evigt),Romance
4247,6193,Poolhall Junkies,Comedy|Drama|Thriller
4248,6195,Stone Reader,Documentary
4249,6196,Cradle 2 the Grave,Action|Crime|Drama|Thriller
4250,6197,Spider,Drama|Mystery
4251,6201,Lady Jane,Drama|Romance
4252,6202,Late Marriage (Hatuna Meuheret),Comedy|Drama|Romance
4253,6203,Life Stinks,Comedy
4254,6204,The Meteor Man,Comedy
4255,6210,Volcano High (Whasango),Action|Comedy
4256,6212,Bringing Down the House,Comedy
4257,6213,Tears of the Sun,Action|Drama|Thriller
4258,6214,Irreversible (Irréversible),Crime|Drama|Mystery|Thriller
4259,6215,Laurel Canyon,Drama
4260,6216,Nowhere in Africa (Nirgendwo in Afrika),Drama
4261,6217,The Safety of Objects,Drama
4262,6218,Bend It Like Beckham,Comedy|Drama|Romance
4263,6219,The Hunted,Action|Drama|Thriller
4264,6220,Willard,Drama|Horror|Thriller
4265,6222,Prozac Nation,Drama
4266,6223,Spun,Comedy|Crime|Drama
4267,6225,King of Kings,Drama
4268,6228,The Talk of the Town,Comedy|Romance|Thriller
4269,6232,Born Free,Adventure|Children|Drama
4270,6234,Equus,Drama|Mystery
4271,6235,Europa Europa (Hitlerjunge Salomon),Drama|War
4272,6237,The Glenn Miller Story,Drama
4273,6238,Green Card,Comedy|Drama|Romance
4274,6239,Journey to the Center of the Earth,Adventure|Children|Sci-Fi
4275,6241,Pauline at the Beach (Pauline à la Plage),Comedy|Drama|Romance
4276,6242,Ringu (Ring),Horror|Mystery|Thriller
4277,6244,Salaam Bombay!,Drama
4278,6245,Sweet Charity,Comedy|Drama|Musical|Romance
4279,6246,Talent for the Game,Drama
4280,6249,Boat Trip,Comedy
4281,6250,Dreamcatcher,Drama|Horror|Sci-Fi|Thriller
4282,6251,Piglet's Big Movie,Animation|Children
4283,6252,View from the Top,Comedy|Romance
4284,6254,The Awful Truth,Comedy|Romance
4285,6263,Basic,Drama|Thriller|War
4286,6264,The Core,Action|Drama|Sci-Fi|Thriller
4287,6265,Head of State,Comedy
4288,6266,What a Girl Wants,Comedy|Drama|Romance
4289,6267,Assassination Tango,Drama|Thriller
4290,6268,Raising Victor Vargas,Comedy|Drama|Romance
4291,6269,Stevie,Documentary
4292,6270,Akira Kurosawa's Dreams (Dreams),Drama|Fantasy
4293,6271,Day for Night (La Nuit Américaine),Comedy|Drama|Romance
4294,6273,In a Lonely Place,Drama|Film-Noir|Mystery|Romance
4295,6279,The Good Thief,Crime|Drama
4296,6280,A Man Apart,Action|Crime|Drama|Thriller
4297,6281,Phone Booth,Drama|Thriller
4298,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),Action|Animation|Sci-Fi|Thriller
4299,6285,Levity,Drama
4300,6286,The Man Without a Past (Mies vailla menneisyyttä),Comedy|Crime|Drama
4301,6287,Anger Management,Comedy
4302,6288,Better Luck Tomorrow,Crime|Drama
4303,6289,Ghosts of the Abyss,Documentary|IMAX
4304,6290,House of 1000 Corpses,Horror
4305,6291,Lilya 4-Ever (Lilja 4-ever),Crime|Drama
4306,6294,Bulletproof Monk,Action|Adventure|Sci-Fi
4307,6295,Chasing Papi (a.k.a. Papi Chulo),Comedy
4308,6296,A Mighty Wind,Comedy|Musical
4309,6297,Holes,Adventure|Children|Comedy|Mystery
4310,6298,Malibu's Most Wanted,Comedy|Crime
4311,6299,"Winged Migration (Peuple migrateur, Le)",Documentary
4312,6300,Flickering Lights (Blinkende lygter),Action|Comedy|Crime
4313,6301,Straw Dogs,Drama|Thriller
4314,6302,Beginning of the End,Sci-Fi
4315,6303,The Andromeda Strain,Mystery|Sci-Fi
4316,6305,Fahrenheit 451,Drama|Sci-Fi
4317,6306,I Am Trying to Break Your Heart,Documentary
4318,6308,Legal Eagles,Comedy|Crime|Romance
4319,6310,Memories of Me,Comedy|Drama
4320,6313,Sibling Rivalry,Comedy
4321,6314,Undercover Blues,Comedy|Crime
4322,6315,Wildcats,Comedy
4323,6316,The Wiz,Adventure|Children|Comedy|Fantasy|Musical
4324,6319,"My Father the Hero (Mon père, ce héros.)",Comedy|Drama
4325,6320,Scenes from a Mall,Comedy
4326,6322,Confidence,Crime|Thriller
4327,6323,Identity,Crime|Horror|Mystery|Thriller
4328,6324,It Runs in the Family,Comedy|Drama
4329,6327,A Decade Under the Influence,Documentary
4330,6329,Manic,Drama
4331,6330,People I Know,Crime|Drama
4332,6331,Spellbound,Documentary
4333,6332,The Lizzie McGuire Movie,Children|Comedy|Romance
4334,6333,X2: X-Men United,Action|Adventure|Sci-Fi|Thriller
4335,6334,Blue Car,Drama
4336,6335,The Dancer Upstairs,Crime|Drama|Thriller
4337,6336,Marooned in Iraq (Gomgashtei dar Aragh),Drama
4338,6337,Owning Mahowny,Crime|Drama|Thriller
4339,6338,Daddy Day Care,Children|Comedy
4340,6339,"Man on the Train (Homme du train, L')",Comedy|Drama
4341,6341,The Shape of Things,Drama
4342,6342,The Trip,Comedy|Drama|Romance
4343,6344,101 Reykjavik (101 Reykjavík),Comedy|Drama|Romance
4344,6345,A Chorus Line,Comedy|Drama|Musical
4345,6347,Beat Street,Drama|Musical
4346,6348,Breakin' 2: Electric Boogaloo,Musical
4347,6349,Breakin',Drama|Musical
4348,6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
4349,6357,High Society,Comedy|Musical|Romance
4350,6358,Kiss Me Kate,Comedy|Musical|Romance
4351,6365,The Matrix Reloaded,Action|Adventure|Sci-Fi|Thriller|IMAX
4352,6367,Down with Love,Comedy|Romance
4353,6368,Cinemania,Documentary
4354,6370,The Spanish Apartment (L'auberge espagnole),Comedy|Drama|Romance
4355,6371,Pokémon Heroes,Animation|Children
4356,6373,Bruce Almighty,Comedy|Drama|Fantasy|Romance
4357,6374,The In-Laws,Comedy
4358,6375,Gigantic (A Tale of Two Johns),Documentary
4359,6376,Respiro,Comedy|Drama
4360,6377,Finding Nemo,Adventure|Animation|Children|Comedy
4361,6378,The Italian Job,Action|Crime
4362,6379,Wrong Turn,Horror|Thriller
4363,6380,Capturing the Friedmans,Documentary
4364,6382,Together (Han ni Zai Yiki),Drama
4365,6383,"2 Fast 2 Furious (Fast and the Furious 2, The)",Action|Crime|Thriller
4366,6385,Whale Rider,Drama
4367,6386,Nevada Smith,Western
4368,6387,Once a Thief (Zong heng si hai),Action|Comedy|Crime|Thriller
4369,6390,Silk Stockings,Musical
4370,6395,The Crazies (a.k.a. Code Name: Trixie),Action|Drama|Horror|Sci-Fi|Thriller
4371,6400,Murder on a Sunday Morning (Un coupable idéal),Documentary
4372,6402,Siam Sunset,Comedy
4373,6405,Treasure Island,Adventure|Children
4374,6407,"Walk, Don't Run",Comedy|Romance
4375,6408,Animals are Beautiful People,Comedy|Documentary
4376,6410,Car Wash,Comedy
4377,6412,Destry Rides Again,Comedy|Western
4378,6415,Intervista,Comedy|Drama
4379,6417,Live Wire,Action
4380,6422,Shenandoah,Drama|War|Western
4381,6424,Oscar,Comedy|Crime|Mystery|Romance
4382,6425,"The 6th Man (Sixth Man, The)",Comedy
4383,6427,The Railway Children,Children|Drama
4384,6428,Two Mules for Sister Sara,Comedy|War|Western
4385,6429,Winchester '73,Western
4386,6433,The Man with the Movie Camera (Chelovek s kino-apparatom),Documentary
4387,6434,"Objective, Burma!",War
4388,6436,This Boy's Life,Drama
4389,6440,Barton Fink,Drama|Thriller
4390,6442,Belle époque,Comedy|Romance
4391,6448,The Flight of the Phoenix,Action|Adventure|Drama
4392,6449,From the Terrace,Drama
4393,6452,"The Long, Hot Summer",Drama
4394,6453,Man of Aran,Documentary
4395,6454,Music Box,Drama
4396,6460,"The Trial (Procès, Le)",Drama
4397,6461,The Unforgiven,Drama|Western
4398,6464,Good Burger,Children|Comedy
4399,6465,Jubilee,Drama
4400,6466,Mississippi Masala,Drama|Romance
4401,6476,Shattered,Mystery|Thriller
4402,6477,The Song of Bernadette,Drama
4403,6480,Thoroughly Modern Millie,Comedy|Musical
4404,6482,Dumb and Dumberer: When Harry Met Lloyd,Comedy
4405,6483,From Justin to Kelly,Musical|Romance
4406,6484,Hollywood Homicide,Action|Crime|Drama
4407,6493,Alex and Emma,Comedy|Drama|Romance
4408,6502,28 Days Later,Action|Horror|Sci-Fi
4409,6503,Charlie's Angels: Full Throttle,Action|Adventure|Comedy|Crime|Thriller
4410,6506,Fulltime Killer (Chuen jik sat sau),Action|Thriller
4411,6509,Ali: Fear Eats the Soul (Angst essen Seele auf),Drama|Romance
4412,6510,"Bodies, Rest & Motion",Drama|Romance
4413,6514,Ring of Terror,Horror
4414,6515,You Only Live Once,Crime|Film-Noir
4415,6516,Anastasia,Drama
4416,6517,The Babe,Drama
4417,6523,Mr. Baseball,Comedy|Romance
4418,6527,Scaramouche,Adventure|Romance
4419,6528,Start the Revolution Without Me,Comedy
4420,6530,"The Tenant (Locataire, Le)",Drama|Horror|Mystery|Thriller
4421,6533,"What's Up, Doc?",Comedy
4422,6534,Hulk,Action|Adventure|Sci-Fi
4423,6535,"Legally Blonde 2: Red, White & Blonde",Comedy
4424,6536,Sinbad: Legend of the Seven Seas,Adventure|Animation|Children|Fantasy
4425,6537,Terminator 3: Rise of the Machines,Action|Adventure|Sci-Fi
4426,6538,Swimming Pool,Drama|Mystery|Thriller
4427,6539,Pirates of the Caribbean: The Curse of the Black Pearl,Action|Adventure|Comedy|Fantasy
4428,6541,The League of Extraordinary Gentlemen (a.k.a. LXG),Action|Fantasy|Sci-Fi
4429,6542,The Cuckoo (Kukushka),Comedy|Drama|War
4430,6545,I Capture the Castle,Drama|Romance
4431,6547,Northfork,Drama|Fantasy
4432,6548,Bad Boys II,Action|Comedy|Crime|Thriller
4433,6549,How to Deal,Comedy|Drama|Romance
4434,6550,Johnny English,Action|Comedy|Thriller
4435,6551,The Anarchist Cookbook,Comedy|Romance
4436,6552,Dirty Pretty Things,Crime|Drama|Thriller
4437,6553,"The Embalmer (Imbalsamatore, L')",Drama
4438,6554,Garage Days,Comedy|Musical
4439,6557,Born to Be Wild,Adventure|Children|Comedy|Drama
4440,6558,Curly Sue,Comedy|Drama
4441,6559,Little Giants,Children|Comedy
4442,6560,Loose Cannons,Action|Comedy
4443,6561,The Mouse That Roared,Comedy|War
4444,6563,Masked & Anonymous,Comedy|Drama
4445,6564,Lara Croft Tomb Raider: The Cradle of Life,Action|Adventure|Comedy|Romance|Thriller
4446,6565,Seabiscuit,Drama
4447,6566,Spy Kids 3-D: Game Over,Action|Adventure|Children
4448,6567,Buffalo Soldiers,Comedy|Crime|Drama|War
4449,6568,Camp,Comedy|Musical
4450,6571,"Mondays in the Sun (Lunes al sol, Los)",Drama
4451,6572,Scorched,Comedy|Crime
4452,6573,Avanti!,Comedy|Drama
4453,6574,Eve of Destruction,Action|Sci-Fi|Thriller
4454,6577,Kickboxer 2: The Road Back,Action|Drama
4455,6578,"Kiss Me, Stupid",Comedy
4456,6579,"One, Two, Three",Comedy
4457,6581,The Private Life of Sherlock Holmes,Comedy|Drama|Mystery
4458,6582,Remo Williams: The Adventure Begins,Action|Comedy|Crime|Thriller
4459,6583,"The Blood of Heroes (Salute of the Jugger, The)",Action|Sci-Fi
4460,6584,"What's Up, Tiger Lily?",Adventure|Comedy|Crime|Thriller
4461,6586,American Wedding (American Pie 3),Comedy
4462,6587,Gigli,Comedy|Crime|Romance
4463,6588,And Now... Ladies and Gentlemen...,Romance|Thriller
4464,6591,The Magdalene Sisters,Drama
4465,6592,The Secret Lives of Dentists,Drama
4466,6593,Freaky Friday,Children|Comedy|Fantasy
4467,6595,S.W.A.T.,Action|Thriller
4468,6596,"Divorce, Le",Comedy|Drama|Romance
4469,6597,The Princess Blade (Shura Yukihime),Action|Sci-Fi
4470,6598,Step Into Liquid,Documentary
4471,6603,A Double Life,Crime|Drama|Film-Noir
4472,6604,Hawks and Sparrows (Uccellacci e Uccellini),Comedy
4473,6609,"The Gospel According to St. Matthew (Vangelo secondo Matteo, Il)",Drama
4474,6611,Umberto D.,Drama
4475,6612,Brother's Keeper,Documentary
4476,6614,I Love You to Death,Comedy|Crime
4477,6615,Freddy vs. Jason,Action|Horror|Thriller
4478,6616,Grind,Action|Comedy
4479,6617,Open Range,Western
4480,6618,Shaolin Soccer (Siu lam juk kau),Action|Comedy
4481,6619,Uptown Girls,Comedy
4482,6620,American Splendor,Comedy|Drama
4483,6624,Agent Cody Banks,Action|Adventure|Children|Fantasy
4484,6625,Camp Nowhere,Adventure|Children|Comedy
4485,6628,Hot Dog... The Movie,Comedy
4486,6629,House of Wax,Crime|Horror|Mystery|Thriller
4487,6631,Man's Best Friend,Horror|Sci-Fi|Thriller
4488,6636,The Sure Thing,Comedy|Romance
4489,6638,Valley Girl,Comedy|Romance
4490,6639,Wait Until Dark,Drama|Thriller
4491,6643,Tokyo Story (Tôkyô monogatari),Drama
4492,6644,"The Green Ray (Rayon vert, Le)",Drama|Romance
4493,6645,THX 1138,Action|Adventure|Drama|Sci-Fi
4494,6650,Kind Hearts and Coronets,Comedy|Drama
4495,6654,Atragon (Kaitei Gunkan),Adventure|Sci-Fi
4496,6656,Attack of the Puppet People,Horror|Sci-Fi
4497,6658,10,Comedy|Romance
4498,6659,Tremors,Comedy|Horror|Sci-Fi
4499,6660,The Red Shoes,Drama|Fantasy|Musical|Romance
4500,6662,The Pink Panther,Comedy|Crime
4501,6663,The Pink Panther Strikes Again,Comedy|Crime
4502,6664,Commando,Action|Adventure
4503,6665,Dracula,Horror|Romance
4504,6666,"The Discreet Charm of the Bourgeoisie (Charme discret de la bourgeoisie, Le)",Comedy|Drama|Fantasy
4505,6667,Waco: The Rules of Engagement,Documentary
4506,6668,The Road Home (Wo de fu qin mu qin),Drama|Romance
4507,6669,Ikiru,Drama
4508,6670,Comic Book Villains,Comedy
4509,6671,"Angel at My Table, An",Drama
4510,6678,The Handmaid's Tale,Drama|Sci-Fi
4511,6679,Revolution OS,Documentary
4512,6684,Death in Venice (Morte a Venezia),Drama|Romance
4513,6686,The Medallion,Action|Comedy|Crime|Fantasy
4514,6687,My Boss's Daughter,Comedy|Romance
4515,6688,Autumn Spring (Babí léto),Comedy|Drama
4516,6689,The Battle of Shaker Heights,Comedy|Drama|Romance
4517,6691,Dust,Drama|Western
4518,6692,Stoked: The Rise and Fall of Gator,Documentary
4519,6695,Jeepers Creepers 2,Horror|Thriller
4520,6696,Bollywood/Hollywood,Comedy|Drama|Musical|Romance
4521,6699,Once Upon a Time in the Midlands,Drama
4522,6702,Dickie Roberts: Former Child Star,Comedy
4523,6705,Party Monster,Comedy|Crime|Drama|Thriller
4524,6706,Taking Sides,Drama
4525,6707,Cabin Fever,Horror|Thriller
4526,6708,Matchstick Men,Comedy|Crime|Drama
4527,6709,Once Upon a Time in Mexico,Action|Adventure|Crime|Thriller
4528,6710,Dummy,Comedy|Drama|Romance
4529,6711,Lost in Translation,Comedy|Drama|Romance
4530,6713,Millennium Actress (Sennen joyû),Animation|Drama|Romance
4531,6715,Children of the Night,Horror
4532,6718,Gotcha!,Comedy
4533,6720,Kuffs,Action|Comedy|Crime
4534,6721,Once Upon a Time in China (Wong Fei Hung),Action|Adventure|Drama
4535,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung),Action|Romance
4536,6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba),Action
4537,6724,Paper Moon,Comedy|Crime|Drama
4538,6731,Day of the Dead,Horror|Sci-Fi|Thriller
4539,6732,"Hello, Dolly!",Comedy|Musical|Romance
4540,6734,Memoirs of an Invisible Man,Comedy|Romance|Sci-Fi|Thriller
4541,6744,Once Bitten,Comedy|Horror
4542,6746,Squirm,Horror|Romance
4543,6748,The Brood,Horror
4544,6750,Anything Else,Comedy|Drama|Romance
4545,6751,Cold Creek Manor,Drama|Thriller
4546,6752,The Fighting Temptations,Drama
4547,6753,Secondhand Lions,Children|Comedy|Drama
4548,6754,Underworld,Action|Fantasy|Horror
4549,6755,Bubba Ho-tep,Comedy|Horror
4550,6760,In This World,Adventure|Drama
4551,6763,Duplex,Comedy|Crime
4552,6764,The Rundown,Action|Adventure|Comedy
4553,6765,Under the Tuscan Sun,Comedy|Drama|Romance
4554,6768,Luther,Drama
4555,6769,Mambo Italiano,Comedy
4556,6770,My Life Without Me,Drama|Romance
4557,6772,To Be and to Have (Être et avoir),Documentary
4558,6773,The Triplets of Belleville (Les triplettes de Belleville),Animation|Comedy|Fantasy
4559,6774,Videodrome,Fantasy|Horror|Sci-Fi|Thriller
4560,6775,Life and Debt,Documentary
4561,6776,Lagaan: Once Upon a Time in India,Comedy|Drama|Musical|Romance
4562,6777,Judgment at Nuremberg,Drama
4563,6780,A Brief History of Time,Documentary
4564,6782,Leningrad Cowboys Go America,Comedy|Musical
4565,6783,The Rules of the Game (La règle du jeu),Comedy|Drama
4566,6785,Seven Brides for Seven Brothers,Comedy|Musical|Romance|Western
4567,6786,Kiss of the Spider Woman,Drama
4568,6787,All the President's Men,Drama|Thriller
4569,6788,Angie,Comedy|Drama|Romance
4570,6789,"The Apartment (Appartement, L')",Drama|Mystery|Romance
4571,6790,Avalon,Drama|Fantasy|Sci-Fi
4572,6791,Babette's Feast (Babettes gæstebud),Drama
4573,6793,Beethoven,Children|Comedy|Drama
4574,6794,Beethoven's 2nd,Children|Comedy
4575,6796,Boyz N the Hood,Crime|Drama
4576,6797,Bugsy,Crime|Drama
4577,6798,Bugsy Malone,Children|Comedy|Crime|Musical
4578,6800,Cobra,Action|Crime
4579,6803,Phenomena (a.k.a. Creepers),Horror|Mystery|Thriller
4580,6804,Crimewave,Comedy|Crime
4581,6807,Monty Python's The Meaning of Life,Comedy
4582,6808,Where Eagles Dare,Action|Adventure|War
4583,6809,Tightrope,Thriller
4584,6810,Sleeping with the Enemy,Drama|Thriller
4585,6811,PCU,Comedy
4586,6812,The Rookie,Action|Comedy|Thriller
4587,6814,City Heat,Action|Comedy
4588,6816,Three O'Clock High,Comedy
4589,6817,"White Hunter, Black Heart",Adventure|Drama
4590,6818,Come and See (Idi i smotri),Drama|War
4591,6820,Ginger Snaps,Drama|Horror|Thriller
4592,6821,More American Graffiti,Comedy
4593,6827,It's Pat,Comedy
4594,6832,Regarding Henry,Drama
4595,6835,Alien Contamination,Action|Horror|Sci-Fi
4596,6836,The Amazing Transparent Man,Sci-Fi
4597,6837,Love Affair,Comedy|Drama|Romance
4598,6849,Scrooge,Drama|Fantasy|Musical
4599,6850,Leap of Faith,Comedy|Drama
4600,6851,"Gas, Food, Lodging",Drama|Romance
4601,6852,In Cold Blood,Crime|Drama
4602,6853,Campus Man,Comedy
4603,6856,Yankee Doodle Dandy,Drama|Musical
4604,6857,Ninja Scroll (Jûbei ninpûchô),Action|Adventure|Animation|Fantasy
4605,6858,Knife in the Water (Nóz w wodzie),Drama
4606,6860,Mobsters,Crime|Drama
4607,6862,Out of Time,Crime|Drama|Thriller
4608,6863,School of Rock,Comedy|Musical
4609,6867,The Station Agent,Comedy|Drama
4610,6868,Wonderland,Crime|Drama|Mystery|Thriller
4611,6869,Bus 174 (Ônibus 174),Crime|Documentary
4612,6870,Mystic River,Crime|Drama|Mystery
4613,6872,The House of the Dead,Action|Horror
4614,6873,Intolerable Cruelty,Comedy|Romance
4615,6874,Kill Bill: Vol. 1,Action|Crime|Thriller
4616,6879,Runaway Jury,Drama|Thriller
4617,6880,The Texas Chainsaw Massacre,Horror
4618,6881,Pieces of April,Comedy|Drama
4619,6882,Returner (Ritaanaa),Action|Adventure|Sci-Fi
4620,6883,Sylvia,Drama|Romance
4621,6884,Veronica Guerin,Crime|Drama|Thriller
4622,6885,In the Cut,Crime|Drama|Mystery|Romance|Thriller
4623,6886,Beyond Borders,Drama|Romance|War
4624,6887,Radio,Drama
4625,6888,Scary Movie 3,Comedy|Horror
4626,6889,Brother Bear,Adventure|Animation|Children
4627,6890,Elephant,Drama
4628,6893,The Italian Job,Action|Comedy|Crime
4629,6898,Sweet Sixteen,Drama
4630,6899,Alien from L.A.,Sci-Fi
4631,6902,Interstate 60,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
4632,6909,The Eye (Gin gwai) (Jian gui),Thriller
4633,6911,The Jolson Story,Musical
4634,6912,You'll Never Get Rich,Comedy|Musical|Romance
4635,6918,The Unvanquished (Aparajito),Drama
4636,6920,"Cercle Rouge, Le (Red Circle, The)",Crime|Thriller
4637,6927,The Human Stain,Drama|Romance|Thriller
4638,6932,Shattered Glass,Crime|Drama
4639,6934,The Matrix Revolutions,Action|Adventure|Sci-Fi|Thriller|IMAX
4640,6935,The Revolution Will Not Be Televised (a.k.a. Chavez: Inside the Coup),Documentary
4641,6936,Elf,Children|Comedy|Fantasy
4642,6938,Billabong Odyssey,Documentary
4643,6939,Gloomy Sunday (Ein Lied von Liebe und Tod),Drama|Romance
4644,6942,Love Actually,Comedy|Drama|Romance
4645,6944,Father of the Bride,Comedy
4646,6945,My Architect: A Son's Journey,Documentary
4647,6946,Looney Tunes: Back in Action,Action|Animation|Children|Fantasy
4648,6947,Master and Commander: The Far Side of the World,Adventure|Drama|War
4649,6948,Tupac: Resurrection,Documentary
4650,6949,The Big Empty,Comedy|Mystery|Sci-Fi
4651,6950,The Missing,Adventure|Thriller|Western
4652,6951,The Cat in the Hat,Children|Comedy
4653,6952,Gothika,Horror|Thriller
4654,6953,21 Grams,Crime|Drama|Mystery|Romance|Thriller
4655,6954,The Barbarian Invasions (Les invasions barbares),Comedy|Crime|Drama|Mystery|Romance
4656,6957,Bad Santa,Comedy|Crime
4657,6958,The Haunted Mansion,Children|Comedy|Fantasy|Horror
4658,6959,Timeline,Action|Adventure|Sci-Fi
4659,6961,Damage (Fatale),Drama
4660,6962,OT: Our Town,Documentary
4661,6963,Devil's Playground,Documentary
4662,6965,Journeys with George,Documentary
4663,6966,Darkman,Action|Crime|Fantasy|Sci-Fi|Thriller
4664,6967,Dead of Night,Horror|Mystery
4665,6969,"Dernier Combat, Le (Last Battle, The)",Drama|Sci-Fi
4666,6970,Desk Set,Comedy|Romance
4667,6971,Europa (Zentropa),Drama|Thriller
4668,6973,Final Analysis,Drama|Romance|Thriller
4669,6974,The Freshman,Comedy|Crime
4670,6975,Funny Games,Drama|Horror|Thriller
4671,6978,Slacker,Comedy|Drama
4672,6979,WarGames,Drama|Sci-Fi|Thriller
4673,6981,"Ordet (Word, The)",Drama
4674,6982,Forbidden Games (Jeux interdits),Drama|War
4675,6983,Jane Eyre,Drama|Romance
4676,6984,A Tale of Two Cities,Drama
4677,6985,"The Passion of Joan of Arc (Passion de Jeanne d'Arc, La)",Drama
4678,6986,Ben-Hur: A Tale of the Christ,Adventure|Drama|Romance
4679,6987,"The Cabinet of Dr. Caligari (Cabinet des Dr. Caligari., Das)",Crime|Fantasy|Horror
4680,6989,Gorky Park,Crime|Drama|Thriller
4681,6990,The Great Train Robbery,Action|Adventure|Comedy|Crime|Drama
4682,6992,Guarding Tess,Comedy|Drama
4683,6993,Hannah and Her Sisters,Comedy|Drama|Romance
4684,6994,The Hard Way,Action|Comedy
4685,6996,Highlander II: The Quickening,Action|Sci-Fi
4686,6997,Hoffa,Crime|Drama
4687,6998,House of Cards,Drama
4688,6999,Housesitter,Comedy|Romance
4689,7000,Hudson Hawk,Action|Adventure|Comedy
4690,7001,Invasion of the Body Snatchers,Horror|Mystery|Sci-Fi|Thriller
4691,7004,Kindergarten Cop,Action|Comedy|Crime|Thriller
4692,7005,King Ralph,Comedy
4693,7007,The Last Boy Scout,Action|Comedy|Crime|Drama|Thriller
4694,7008,Last Tango in Paris (Ultimo tango a Parigi),Drama|Romance
4695,7009,Lorenzo's Oil,Drama
4696,7010,"The Lover (Amant, L')",Drama|Romance
4697,7012,Mr. Destiny,Comedy|Fantasy
4698,7013,The Night of the Hunter,Drama|Film-Noir|Thriller
4699,7015,Only the Lonely,Comedy|Romance
4700,7016,Over the Top,Action|Drama
4701,7017,Passenger 57,Action|Thriller
4702,7018,Presumed Innocent,Crime|Drama|Thriller
4703,7019,Project X,Comedy|Drama
4704,7020,Proof,Comedy|Drama|Romance
